ID_met_antibiotica,metabolite_antib,MET_group_ID,is_antibiotic,ab_sensitive,ab_sensitivity_conc,rgStart_sens,rgEnd_sens,ab_sensitivity_unit,ab_intermediate,ab_intermediate_conc,rgStart_int,rgEnd_int,ab_intermediate_unit,ab_resistant,ab_resistance_conc,rgStart_res,rgEnd_res,ab_resistance_unit,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,api_import,last_change
20356,lincomycin,,1,,,,,,,,,,,1.0,15,15.0,15.0,µg (disc),6472.0,9422,140860,43678,1,,2019-01-25 06:34:22
20357,novobiocin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),28368.0,9423,140860,43678,1,,2019-01-25 06:34:22
20358,penicillin g,,1,,,,,,,,,,,1.0,20,20.0,20.0,Unit (disc),18208.0,9424,140860,43678,1,,2019-01-25 06:34:22
20359,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9425,132970,43682,1,,2019-01-25 06:34:22
20360,carbenicillin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),3393.0,9426,132970,43682,1,,2019-01-25 06:34:22
20361,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9427,132970,43682,1,,2019-01-25 06:34:22
20362,vancomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28001.0,9428,132970,43682,1,,2019-01-25 06:34:22
20363,gentamicin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17833.0,9429,132970,43682,1,,2019-01-25 06:34:22
20364,chloramphenicol,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),17698.0,9430,132970,43682,1,,2019-01-25 06:34:22
20365,cefixime,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),472657.0,9431,132970,43682,1,,2019-01-25 06:34:22
20366,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9432,140865,43686,1,,2019-01-25 06:34:22
20367,spectinomycin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),9215.0,9433,140865,43686,1,,2019-01-25 06:34:22
20368,erythromycin,,1,,,,,,,,,,,1.0,15,15.0,15.0,µg (disc),48923.0,9434,140865,43686,1,,2019-01-25 06:34:22
20369,vancomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28001.0,9435,140865,43686,1,,2019-01-25 06:34:22
20370,novobiocin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28368.0,9436,140865,43686,1,,2019-01-25 06:34:22
20371,amikacin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),2637.0,9437,140146,43688,1,,2019-01-25 06:34:22
20372,cephalexin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),3534.0,9438,140146,43688,1,,2019-01-25 06:34:22
20373,gentamicin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17833.0,9439,140146,43688,1,,2019-01-25 06:34:22
20374,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9440,140146,43688,1,,2019-01-25 06:34:22
20375,minocycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),50694.0,9441,140146,43688,1,,2019-01-25 06:34:22
20376,nalidixic acid,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),100147.0,9442,140146,43688,1,,2019-01-25 06:34:22
20377,neomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),7507.0,9443,140146,43688,1,,2019-01-25 06:34:22
20378,streptomycin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17076.0,9444,140146,43688,1,,2019-01-25 06:34:22
20379,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9445,140146,43688,1,,2019-01-25 06:34:22
20380,tobramycin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28864.0,9446,140146,43688,1,,2019-01-25 06:34:22
20381,polymyxin b,,1,,,,,,,,,,,1.0,300,300.0,300.0,Unit (disc),8309.0,9447,140146,43688,1,,2019-01-25 06:34:22
20382,sulfamethoxazole,,1,,,,,,,,,,,1.0,23.75,23.75,23.75,µg (disc),9332.0,9448,140867,43690,1,,2019-01-25 06:34:22
20383,trimethoprim,,1,,,,,,,,,,,1.0,1.25,1.25,1.25,µg (disc),45924.0,9449,140867,43690,1,,2019-01-25 06:34:22
20384,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9450,140870,43694,1,,2019-01-25 06:34:22
20385,cefoxitin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),209807.0,9451,140870,43694,1,,2019-01-25 06:34:22
20386,bacitracin,,1,,,,,,,,,,,1.0,0.04,0.04,0.04,Unit (disc),28669.0,9452,140870,43694,1,,2019-01-25 06:34:22
20387,polymyxin b,,1,,,,,,,,,,,1.0,300,300.0,300.0,Unit (disc),8309.0,9453,140870,43694,1,,2019-01-25 06:34:22
20388,amikacin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),2637.0,9454,132480,43695,1,,2019-01-25 06:34:22
20389,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9455,132480,43695,1,,2019-01-25 06:34:22
20390,ciprofloxacin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),100241.0,9456,132480,43695,1,,2019-01-25 06:34:22
20391,nalidixic acid,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),100147.0,9457,132480,43695,1,,2019-01-25 06:34:22
20392,oxytetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27701.0,9458,132480,43695,1,,2019-01-25 06:34:22
20393,penicillin g,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),18208.0,9459,132480,43695,1,,2019-01-25 06:34:22
20394,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9460,132480,43695,1,,2019-01-25 06:34:22
20395,lincomycin,,1,,,,,,,,,,,1.0,15,15.0,15.0,µg (disc),6472.0,9461,140871,43696,1,,2019-01-25 06:34:22
20396,kanamycin,,1,,,,,,,,,,,1.0,,,,,6104.0,9462,140874,43701,1,,2019-01-25 06:34:22
20397,gentamicin,,1,,,,,,,,,,,1.0,,,,,17833.0,9463,140874,43701,1,,2019-01-25 06:34:22
20398,novobiocin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),28368.0,9464,140885,43711,1,,2019-01-25 06:34:22
20399,penicillin g,,1,,,,,,,,,,,1.0,10-17,10.0,17.0,Unit (disc),18208.0,9465,140885,43711,1,,2019-01-25 06:34:22
20400,oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,9466,140887,43717,1,,2019-01-25 06:34:22
20401,gentamicin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17833.0,9467,140888,43718,1,,2019-01-25 06:34:22
20402,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9468,140888,43718,1,,2019-01-25 06:34:22
20403,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9469,140888,43718,1,,2019-01-25 06:34:22
20404,neomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),7507.0,9470,140888,43718,1,,2019-01-25 06:34:22
20405,polymyxin b,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit (disc),8309.0,9471,140888,43718,1,,2019-01-25 06:34:22
20406,chloramphenicol,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17698.0,9472,140891,43723,1,,2019-01-25 06:34:22
20407,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9473,140894,43726,1,,2019-01-25 06:34:22
20408,lincomycin,,1,,,,,,,,,,,1.0,2,2.0,2.0,µg (disc),6472.0,9474,140894,43726,1,,2019-01-25 06:34:22
20409,gentamicin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17833.0,9475,132434,43727,1,,2019-01-25 06:34:22
20410,oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,9476,132434,43727,1,,2019-01-25 06:34:22
20411,sulfamethoxazole,,1,,,,,,,,,,,1.0,23.75,23.75,23.75,µg (disc),9332.0,9477,132434,43727,1,,2019-01-25 06:34:22
20412,trimethoprim,,1,,,,,,,,,,,1.0,1.25,1.25,1.25,µg (disc),45924.0,9478,132434,43727,1,,2019-01-25 06:34:22
20413,optochin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),86455.0,9479,132434,43727,1,,2019-01-25 06:34:22
20414,polymyxin b,,1,,,,,,,,,,,1.0,300,300.0,300.0,Unit (disc),8309.0,9480,132434,43727,1,,2019-01-25 06:34:22
20415,oxacillin,,1,,,,,,,,,,,1.0,1,1.0,1.0,µg (disc),7809.0,9481,140896,43729,1,,2019-01-25 06:34:22
20416,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9482,140897,43732,1,,2019-01-25 06:34:22
20417,chloramphenicol,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17698.0,9483,140897,43732,1,,2019-01-25 06:34:22
20418,gentamicin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17833.0,9484,140897,43732,1,,2019-01-25 06:34:22
20419,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9485,140897,43732,1,,2019-01-25 06:34:22
20420,sulfamethoxazole,,1,,,,,,,,,,,1.0,23.75,23.75,23.75,µg (disc),9332.0,9486,140897,43732,1,,2019-01-25 06:34:22
20421,trimethoprim,,1,,,,,,,,,,,1.0,1.25,1.25,1.25,µg (disc),45924.0,9487,140897,43732,1,,2019-01-25 06:34:22
20422,penicillin g,,1,,,,,,,,,,,1.0,10,10.0,10.0,Unit (disc),18208.0,9488,140897,43732,1,,2019-01-25 06:34:22
20423,aztreonam,,1,,,,,,,,,,,1.0,,,,,161680.0,9489,132455,43733,1,,2019-01-25 06:34:22
20424,guanidinium chloride,,1,,,,,,,,,,,1.0,,,,,32735.0,9490,132455,43733,1,,2019-01-25 06:34:22
20425,lincomycin,,1,,,,,,,,,,,1.0,,,,,6472.0,9491,132455,43733,1,,2019-01-25 06:34:22
20426,nalidixic acid,,1,,,,,,,,,,,1.0,,,,,100147.0,9492,132455,43733,1,,2019-01-25 06:34:22
20427,potassium tellurite,,1,,,,,,,,,,,1.0,,,,,75248.0,9493,132455,43733,1,,2019-01-25 06:34:22
20428,sodium butyrate,,1,,,,,,,,,,,1.0,,,,,64103.0,9494,132455,43733,1,,2019-01-25 06:34:22
20429,1 % sodium lactate,,1,,,,,,,,,,,1.0,,,,,,9495,132455,43733,1,,2019-01-25 06:34:22
20430,tetrazolium violet,,1,,,,,,,,,,,1.0,,,,,75193.0,9496,132455,43733,1,,2019-01-25 06:34:22
20431,vancomycin,,1,,,,,,,,,,,1.0,,,,,28001.0,9497,132455,43733,1,,2019-01-25 06:34:22
20432,carbenicillin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg (disc),3393.0,9498,140898,43735,1,,2019-01-25 06:34:22
20433,ampicillin,,1,,,,,,,,,,,1.0,25,25.0,25.0,µg (disc),28971.0,9499,140898,43735,1,,2019-01-25 06:34:22
20434,amikacin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),2637.0,9500,132449,43737,1,,2019-01-25 06:34:22
20435,amoxicillin,,1,,,,,,,,,,,1.0,25,25.0,25.0,µg (disc),2676.0,9501,132449,43737,1,,2019-01-25 06:34:22
20436,erythromycin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),48923.0,9502,132449,43737,1,,2019-01-25 06:34:22
20437,kanamycin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),6104.0,9503,132449,43737,1,,2019-01-25 06:34:22
20438,gentamicin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17833.0,9504,132449,43737,1,,2019-01-25 06:34:22
20439,nalidixic acid,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),100147.0,9505,132449,43737,1,,2019-01-25 06:34:22
20440,rifampicin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),28077.0,9506,132449,43737,1,,2019-01-25 06:34:22
20441,polymyxin b,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit (disc),8309.0,9507,132449,43737,1,,2019-01-25 06:34:22
20442,kanamycin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg/mL,6104.0,9508,140901,43740,1,,2019-01-25 06:34:22
20443,fosfomycin,,1,,,,,,,,,,,1.0,100,100.0,100.0,,28915.0,9509,140901,43740,1,,2019-01-25 06:34:22
20444,rifampicin,,1,,,,,,,,,,,1.0,100,100.0,100.0,,28077.0,9510,140901,43740,1,,2019-01-25 06:34:22
20445,polymyxin b,,1,,,,,,,,,,,1.0,100,100.0,100.0,,8309.0,9511,140901,43740,1,,2019-01-25 06:34:22
20446,nalidixic acid,,1,,,,,,,,,,,1.0,100,100.0,100.0,,100147.0,9512,140901,43740,1,,2019-01-25 06:34:22
20447,gentamicin,,1,,,,,,,,,,,1.0,50,50.0,50.0,,17833.0,9513,140901,43740,1,,2019-01-25 06:34:22
20448,tetracycline,,1,,,,,,,,,,,1.0,100,100.0,100.0,,27902.0,9514,140901,43740,1,,2019-01-25 06:34:22
20449,oxacillin,,1,,,,,,,,,,,1.0,,,,,7809.0,9515,140903,43745,1,,2019-01-25 06:34:22
20450,cefoperazone,,1,,,,,,,,,,,1.0,,,,,3493.0,9516,140903,43745,1,,2019-01-25 06:34:22
20451,amikacin,,1,,,,,,,,,,,1.0,,,,,2637.0,9517,140903,43745,1,,2019-01-25 06:34:22
20452,gentamicin,,1,,,,,,,,,,,1.0,,,,,17833.0,9518,140903,43745,1,,2019-01-25 06:34:22
20453,kanamycin,,1,,,,,,,,,,,1.0,,,,,6104.0,9519,140903,43745,1,,2019-01-25 06:34:22
20454,neomycin,,1,,,,,,,,,,,1.0,,,,,7507.0,9520,140903,43745,1,,2019-01-25 06:34:22
20455,polymyxin b,,1,,,,,,,,,,,1.0,,,,,8309.0,9521,140903,43745,1,,2019-01-25 06:34:22
20456,erythromycin,,1,,,,,,,,,,,1.0,,,,,48923.0,9522,140903,43745,1,,2019-01-25 06:34:22
20457,ampicillin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg/mL,28971.0,9523,140905,43749,1,,2019-01-25 06:34:22
20458,chloramphenicol,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,17698.0,9524,140905,43749,1,,2019-01-25 06:34:22
20459,erythromycin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg/mL,48923.0,9525,140905,43749,1,,2019-01-25 06:34:22
20460,kanamycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,6104.0,9526,140905,43749,1,,2019-01-25 06:34:22
20461,streptomycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,17076.0,9527,140905,43749,1,,2019-01-25 06:34:22
20462,streptomycin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg/mL,17076.0,9527,140905,43749,1,,2019-01-25 06:34:22
20463,chloramphenicol,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17698.0,9528,132442,43755,1,,2019-01-25 06:34:22
20464,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9529,140910,43760,1,,2019-01-25 06:34:22
20465,gentamicin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17833.0,9530,140910,43760,1,,2019-01-25 06:34:22
20466,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9531,140910,43760,1,,2019-01-25 06:34:22
20467,neomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),7507.0,9532,140910,43760,1,,2019-01-25 06:34:22
20468,streptomycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg (disc),17076.0,9533,140910,43760,1,,2019-01-25 06:34:22
20469,polymyxin b,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit (disc),8309.0,9534,140910,43760,1,,2019-01-25 06:34:22
20470,kanamycin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg/mL,6104.0,9535,132428,43763,1,,2019-01-25 06:34:22
20471,chloramphenicol,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg/mL,17698.0,9536,132428,43763,1,,2019-01-25 06:34:22
20472,penicillin,,1,,,,,,,,,,,1.0,100,100.0,100.0,µg/mL,17334.0,9537,132428,43763,1,,2019-01-25 06:34:22
20473,bacitracin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,28669.0,9538,131429,43768,1,,2019-01-25 06:34:22
20474,cephalothin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,3542.0,9539,131429,43768,1,,2019-01-25 06:34:22
20475,hygromycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,24753.0,9540,131429,43768,1,,2019-01-25 06:34:22
20476,neomycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,7507.0,9541,131429,43768,1,,2019-01-25 06:34:22
20477,polymyxin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,59062.0,9542,131429,43768,1,,2019-01-25 06:34:22
20478,streptomycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,17076.0,9543,131429,43768,1,,2019-01-25 06:34:22
20479,trimethoprim,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,45924.0,9544,131429,43768,1,,2019-01-25 06:34:22
20480,tobramycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,28864.0,9545,131429,43768,1,,2019-01-25 06:34:22
20481,gentamicin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,17833.0,9546,131429,43768,1,,2019-01-25 06:34:22
20482,apramycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,2790.0,9547,131429,43768,1,,2019-01-25 06:34:22
20483,ampicillin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg/mL,28971.0,9548,131429,43768,1,,2019-01-25 06:34:22
20484,ampicillin,,1,,,,,,,,,,,1.0,,,,,28971.0,9549,130794,43768,1,,2019-01-25 06:34:22
20485,apramycin,,1,,,,,,,,,,,1.0,,,,,2790.0,9550,130794,43768,1,,2019-01-25 06:34:22
20486,gentamicin,,1,,,,,,,,,,,1.0,,,,,17833.0,9551,130794,43768,1,,2019-01-25 06:34:22
20487,vibriostat,,1,,,,,,,,,,,1.0,,,,,73908.0,9552,140914,43771,1,,2019-01-25 06:34:22
20488,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9553,132376,43780,1,,2019-01-25 06:34:22
20489,cefalotin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),124991.0,9554,140916,43782,1,,2019-01-25 06:34:22
20490,streptomycin,,1,,,,,,,,,,,1.0,50,50.0,50.0,µg (disc),17076.0,9555,140916,43782,1,,2019-01-25 06:34:22
20491,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9556,140916,43782,1,,2019-01-25 06:34:22
20492,penicillin g,,1,,,,,,,,,,,1.0,20,20.0,20.0,Unit (disc),18208.0,9557,140916,43782,1,,2019-01-25 06:34:22
20493,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9558,140916,43782,1,,2019-01-25 06:34:22
20494,gentamicin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17833.0,9559,140916,43782,1,,2019-01-25 06:34:22
20495,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9560,140916,43782,1,,2019-01-25 06:34:22
20496,neomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),7507.0,9561,140916,43782,1,,2019-01-25 06:34:22
20497,polymyxin b,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit (disc),8309.0,9562,140916,43782,1,,2019-01-25 06:34:22
20498,ampicillin,,1,,,,,,,,,,,1.0,,,,,28971.0,9563,132404,43786,1,,2019-01-25 06:34:22
20499,amoxicillin,10.0,1,,,,,,,,,,,1.0,,,,,,9564,132404,43786,1,,2019-01-25 06:34:22
20500,clavulanic acid,10.0,1,,,,,,,,,,,1.0,,,,,48947.0,9565,132404,43786,1,,2019-01-25 06:34:22
20501,piperacillin,,1,,,,,,,,,,,1.0,,,,,8232.0,9566,132404,43786,1,,2019-01-25 06:34:22
20502,piperacillin + tazobactam,,1,,,,,,,,,,,1.0,,,,,,9567,132404,43786,1,,2019-01-25 06:34:22
20503,cefalotin,,1,,,,,,,,,,,1.0,,,,,124991.0,9568,132404,43786,1,,2019-01-25 06:34:22
20504,cefuroxime,,1,,,,,,,,,,,1.0,,,,,3515.0,9569,132404,43786,1,,2019-01-25 06:34:22
20505,cefoxitin,,1,,,,,,,,,,,1.0,,,,,209807.0,9570,132404,43786,1,,2019-01-25 06:34:22
20506,cefotaxime,,1,,,,,,,,,,,1.0,,,,,204928.0,9571,132404,43786,1,,2019-01-25 06:34:22
20507,ceftazidime,,1,,,,,,,,,,,1.0,,,,,3508.0,9572,132404,43786,1,,2019-01-25 06:34:22
20508,gentamicin,,1,,,,,,,,,,,1.0,,,,,17833.0,9573,132404,43786,1,,2019-01-25 06:34:22
20509,tobramycin,,1,,,,,,,,,,,1.0,,,,,28864.0,9574,132404,43786,1,,2019-01-25 06:34:22
20510,ciprofloxacin,,1,,,,,,,,,,,1.0,,,,,100241.0,9575,132404,43786,1,,2019-01-25 06:34:22
20511,norfloxacin,,1,,,,,,,,,,,1.0,,,,,100246.0,9576,132404,43786,1,,2019-01-25 06:34:22
20512,tetracycline,,1,,,,,,,,,,,1.0,,,,,27902.0,9577,132404,43786,1,,2019-01-25 06:34:22
20513,trimethoprim,26.0,1,,,,,,,,,,,1.0,,,,,45924.0,9578,132404,43786,1,,2019-01-25 06:34:22
20514,sulfamethoxazole,26.0,1,,,,,,,,,,,1.0,,,,,9332.0,9579,132404,43786,1,,2019-01-25 06:34:22
20515,cefpodoxime,,1,,,,,,,,,,,1.0,,,,,3504.0,9580,132404,43786,1,,2019-01-25 06:34:22
20516,tetracycline,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),27902.0,9581,140921,43791,1,,2019-01-25 06:34:22
20517,kanamycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),6104.0,9582,140921,43791,1,,2019-01-25 06:34:22
20518,lincomycin,,1,,,,,,,,,,,1.0,15,15.0,15.0,µg (disc),6472.0,9583,140921,43791,1,,2019-01-25 06:34:22
20519,oleandomycin,,1,,,,,,,,,,,1.0,15,15.0,15.0,µg (disc),16869.0,9584,140921,43791,1,,2019-01-25 06:34:22
20520,neomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),7507.0,9585,140921,43791,1,,2019-01-25 06:34:22
20521,clindamycin,,1,,,,,,,,,,,1.0,,,,,3745.0,9586,2613,43779,1,,2019-01-25 06:34:22
20522,streptomycin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg/mL,17076.0,9587,140923,43794,1,,2019-01-25 06:34:22
20523,neomycin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg/mL,7507.0,9588,140923,43794,1,,2019-01-25 06:34:22
20524,tetracycline,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg/mL,27902.0,9589,140923,43794,1,,2019-01-25 06:34:22
20525,streptomycin,,1,,,,,,,,,,,1.0,,,,,17076.0,9590,132396,43795,1,,2019-01-25 06:34:22
20526,aztreonam,,1,,,,,,,,,,,1.0,,,,,161680.0,9591,140925,43797,1,,2019-01-25 06:34:22
20527,nalidixic acid,,1,,,,,,,,,,,1.0,,,,,100147.0,9592,140925,43797,1,,2019-01-25 06:34:22
20528,gentamicin,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),17833.0,9593,140928,43800,1,,2019-01-25 06:34:22
20529,lincomycin,,1,,,,,,,,,,,1.0,15,15.0,15.0,µg (disc),6472.0,9594,140928,43800,1,,2019-01-25 06:34:22
20530,polymyxin b,,1,,,,,,,,,,,1.0,100,100.0,100.0,Unit (disc),8309.0,9595,140928,43800,1,,2019-01-25 06:34:22
20531,nalidixic acid,,1,,,,,,,,,,,1.0,,,,,100147.0,9596,140929,43801,1,,2019-01-25 06:34:22
20532,rifampicin,,1,,,,,,,,,,,1.0,,,,,28077.0,9597,140929,43801,1,,2019-01-25 06:34:22
20533,aztreonam,,1,,,,,,,,,,,1.0,,,,,161680.0,9598,140929,43801,1,,2019-01-25 06:34:22
20534,fusidate,,1,,,,,,,,,,,1.0,,,,,71321.0,9599,132373,43803,1,,2019-01-25 06:34:22
20535,d-serine,,1,,,,,,,,,,,1.0,,,,,16523.0,142816,132373,43803,1,,2019-01-25 06:34:22
20536,troleandomycin,,1,,,,,,,,,,,1.0,,,,,45735.0,9600,132373,43803,1,,2019-01-25 06:34:22
20537,minocycline,,1,,,,,,,,,,,1.0,,,,,50694.0,9601,132373,43803,1,,2019-01-25 06:34:22
20538,lincomycin,,1,,,,,,,,,,,1.0,,,,,6472.0,9602,132373,43803,1,,2019-01-25 06:34:22
20539,guanidinium chloride,,1,,,,,,,,,,,1.0,,,,,32735.0,9603,132373,43803,1,,2019-01-25 06:34:22
20540,niaproof,,1,,,,,,,,,,,1.0,,,,,75273.0,9604,132373,43803,1,,2019-01-25 06:34:22
20541,tetrazolium violet,,1,,,,,,,,,,,1.0,,,,,75193.0,9605,132373,43803,1,,2019-01-25 06:34:22
20542,tetrazolium blue,,1,,,,,,,,,,,1.0,,,,,75198.0,9606,132373,43803,1,,2019-01-25 06:34:22
20543,sodium bromate,,1,,,,,,,,,,,1.0,,,,,75229.0,9607,132373,43803,1,,2019-01-25 06:34:22
20544,1 % sodium lactate,,1,,,,,,,,,,,1.0,,,,,,9608,132373,43803,1,,2019-01-25 06:34:22
20545,rifampicin,,1,,,,,,,,,,,1.0,,,,,28077.0,9609,132373,43803,1,,2019-01-25 06:34:22
20546,lithium chloride,,1,,,,,,,,,,,1.0,,,,,48607.0,9610,132373,43803,1,,2019-01-25 06:34:22
20547,potassium tellurite,,1,,,,,,,,,,,1.0,,,,,75248.0,9611,132373,43803,1,,2019-01-25 06:34:22
20548,aztreonam,,1,,,,,,,,,,,1.0,,,,,161680.0,9612,132373,43803,1,,2019-01-25 06:34:22
20549,sodium butyrate,,1,,,,,,,,,,,1.0,,,,,64103.0,9613,132373,43803,1,,2019-01-25 06:34:22
20550,nalidixic acid,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),100147.0,9614,132373,43803,1,,2019-01-25 06:34:22
20551,novobiocin,,1,,,,,,,,,,,1.0,5,5.0,5.0,µg (disc),28368.0,9615,132419,43804,1,,2019-01-25 06:34:22
20552,tobramycin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28864.0,9616,132419,43804,1,,2019-01-25 06:34:22
20553,ampicillin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),28971.0,9617,132419,43804,1,,2019-01-25 06:34:22
20554,nalidixic acid,,1,,,,,,,,,,,1.0,30,30.0,30.0,µg (disc),100147.0,9618,140931,43808,1,,2019-01-25 06:34:22
20555,streptomycin,,1,,,,,,,,,,,1.0,10,10.0,10.0,µg (disc),17076.0,9619,140931,43808,1,,2019-01-25 06:34:22
